year,id,inv_w1,inviapply_w1,dige_w1,lerner_w1,bsize_w1,post_w1,bodi_w1,age_w1,fixpro_w1,exp_w1,flows_w1,subsidies_w1,profit_w1,industrycode,hyid,yb
2017,1050,2.07944,2.07944,3.441645,0.744608,1.94591,1,0.428571,2.77259,0.212494,0.215555,0.030157,0.05325,8.28185,I65,26,20
2011,1051,1.09861,0,2.052741,2.03288,2.19722,1,0.333333,2.89037,0.047537,0.13165,0.073288,1.63408,8.24834,C35,17,51
2012,1051,3.21888,1.79176,2.040376,1.67041,2.19722,1,0.333333,2.94444,0.064089,0.138908,0.093461,1.75743,8.3739,C35,17,51
2013,1051,2.56495,0.693147,2.36114,1.32561,2.19722,1,0.333333,2.99573,0.132746,0.139754,0.057916,0.835577,8.16083,C35,17,51
2014,1051,3.63759,2.19722,2.809855,1.24466,2.19722,1,0.333333,3.04452,0.141532,0.139276,0.081522,0.828867,8.31274,C35,17,51
2015,1051,1.94591,1.09861,2.810619,0.925694,2.07944,1,0.375,3.09104,0.149918,0.123748,0.048907,1.53588,8.10682,C35,17,51
2016,1051,3.43399,2.48491,3.461785,1.49335,2.19722,1,0.333333,3.13549,0.122445,0.102549,0.073999,1.23809,9.12131,C35,17,51
2017,1051,3.8712,1.60944,3.767702,1.24077,2.19722,1,0.333333,3.17805,0.118023,0.097891,0.090357,1.74673,9.06084,C35,17,51
2011,1052,2.07944,0,1.553067,2.56507,2.19722,1,0.333333,2.77259,0.121731,0.115228,0.049974,0.496203,8.58797,C38,20,23
2012,1052,3.13549,0,1.798946,0.577648,2.19722,1,0.333333,2.83321,0.277844,0.119005,-0.030778,0.703618,7.72,C38,20,23
2013,1052,2.77259,1.09861,1.749275,0.772805,2.19722,1,0.333333,2.89037,0.399622,0.121522,0.041873,0.335603,7.5395,C38,20,23
2014,1052,3.29584,0.693147,1.631962,0.957663,2.19722,1,0.333333,2.94444,0.331776,0.145955,0.025699,0.266028,7.7335,C38,20,23
2015,1052,3.95124,1.38629,1.432513,0.965612,2.19722,1,0.333333,2.99573,0.151744,0.185763,-0.012473,0.584226,8.45931,C38,20,23
2016,1052,4.89784,4.66344,1.733574,1.64868,2.19722,1,0.333333,3.04452,0.096265,0.117444,0.015777,0.682437,9.3602,C38,20,23
2017,1052,5.14749,4.65396,2.015371,1.13794,2.19722,1,0.333333,3.09104,0.094854,0.112203,-0.028892,0.342292,9.00658,C38,20,23
2011,1053,2.56495,0,2.785758,2.21812,2.19722,1,0.444444,2.3979,0.052269,0.121968,0.001826,2.20129,8.48034,I64,25,45
2012,1053,1.60944,0,2.825546,2.1116,2.19722,1,0.444444,2.48491,0.050754,0.123559,0.029571,0.601076,8.49148,I65,26,45
2013,1053,1.60944,0,3.02078,0.387067,2.19722,1,0.444444,2.56495,0.046399,0.152316,0.047701,3.26596,7.86224,I65,26,45
2014,1053,2.07944,1.38629,3.187074,1.33542,2.19722,1,0.444444,2.63906,0.244571,0.129989,0.0056,1.76658,8.37017,I65,26,45
2015,1053,1.09861,0.693147,3.331745,1.59072,2.07944,1,0.375,2.70805,0.114234,0.132296,0.058413,0.383457,8.84844,I65,26,45
2016,1053,3.91202,3.58352,3.39166,1.53531,2.07944,1,0.5,2.77259,0.081921,0.164737,0.077402,1.40662,9.19172,I65,26,45
2017,1053,3.95124,3.80666,3.354529,1.34275,2.19722,1,0.444444,2.83321,0.072284,0.187265,0.032094,2.66524,9.49774,I65,26,45
2011,1054,2.30259,1.79176,1.975666,0.959701,1.94591,1,0.428571,2.19722,0.06039,0.046083,-0.137731,0.408711,8.2298,C38,20,51
2012,1054,2.63906,1.60944,2.286614,0.753379,1.94591,0,0.428571,2.30259,0.097356,0.071491,-0.02853,0.463818,8.37055,C38,20,51
2013,1054,2.3979,1.09861,2.284064,0.802204,1.94591,0,0.428571,2.3979,0.10989,0.080816,-0.072301,0.491522,7.46521,C38,20,51
2014,1054,2.30259,1.09861,2.76331,1.27607,1.94591,0,0.428571,2.48491,0.123302,0.076103,0.025033,0.168274,9.30177,C38,20,51
2015,1054,3.85015,2.70805,3.296549,1.58327,1.94591,0,0.428571,2.56495,0.128869,0.083184,0.058964,0.360483,9.76986,C38,20,51
2016,1054,3.78419,2.19722,3.823435,1.42565,1.94591,0,0.428571,2.63906,0.083033,0.081398,0.044529,0.354935,10.1448,C38,20,51
2017,1054,4.72739,3.91202,4.460849,1.21168,1.94591,0,0.428571,2.70805,0.070976,0.08487,-0.061615,0.438031,9.91564,C38,20,51
2014,1055,0.693147,0.693147,2.955105,2.14208,1.94591,0,0.428571,2.30259,0.021783,0.170091,0.035168,3.20753,9.46496,I65,26,20
2015,1055,1.09861,1.09861,3.24236,1.84143,1.94591,0,0.428571,2.3979,0.013793,0.212279,0.045802,3.03409,9.64541,I65,26,20
2017,1055,1.94591,1.60944,3.55129,2.05546,1.94591,0,0.428571,2.56495,0.100021,0.187654,0.021493,2.59063,10.1512,I65,26,20
2011,1056,1.09861,1.09861,1.390447,1.53187,2.19722,0,0.333333,1.79176,0.138738,0.157199,0.006761,0.14858,8.3471,C27,9,3
2012,1056,1.09861,1.09861,0.9364527,0.841891,2.19722,0,0.333333,1.94591,0.12382,0.225349,0.042375,0.10397,8.25846,C27,9,3
2013,1056,1.09861,0.693147,0.9506926,1.01877,2.19722,0,0.333333,2.07944,0.359881,0.183693,0.073903,0.086649,8.36029,C27,9,3
2014,1056,2.07944,1.60944,1.501616,1.00017,2.07944,0,0.375,2.19722,0.242936,0.194394,0.069575,0.24805,8.70312,C27,9,3
2015,1056,1.79176,1.60944,1.992876,0.922416,2.07944,0,0.375,2.30259,0.21037,0.200405,0.011803,0.139454,8.25179,C27,9,3
2016,1056,2.56495,2.56495,1.393999,0.781685,2.19722,0,0.333333,2.3979,0.189888,0.203583,0.029073,0.311165,8.39525,C27,9,3
2017,1056,2.48491,2.07944,1.505489,0.625595,2.19722,0,0.333333,2.48491,0.154307,0.171737,0.026409,0.47897,8.3254,C27,9,3
2011,1057,0.693147,0.693147,0.8787446,2.21863,2.19722,0,0.444444,2.3979,0.051528,0.085949,0.014366,0.501338,9.01927,C27,9,5
2012,1057,0,0,0.7845189,1.98748,2.19722,0,0.444444,2.48491,0.07945,0.094639,-0.049787,0.430524,9.32063,C27,9,5
2013,1057,1.79176,1.79176,0.9165176,2.13729,2.19722,0,0.444444,2.56495,0.134252,0.120857,-0.009265,0.146498,9.50861,C27,9,5
2014,1057,1.09861,1.09861,1.108146,2.16566,2.19722,0,0.333333,2.63906,0.19692,0.112546,-0.041554,0.421301,9.66059,C27,9,5
2015,1057,0,0,0.8588245,2.28116,2.19722,0,0.333333,2.70805,0.167877,0.113313,-0.016381,0.514615,9.83181,C27,9,5
2016,1057,1.09861,1.09861,1.194963,2.13921,2.07944,1,0.375,2.77259,0.185306,0.104082,0.054905,0.198154,9.92414,C27,9,5
2017,1057,1.60944,1.60944,1.304448,1.97391,2.07944,1,0.375,2.83321,0.170244,0.103387,0.04597,0.189063,10.0787,C27,9,5
2011,1058,1.94591,0,1.684091,1.57999,2.19722,1,0.333333,2.07944,0.24955,0.108358,0.039906,0.166742,8.82122,C39,21,31
2012,1058,1.38629,1.09861,1.839165,0.124486,2.19722,0,0.333333,2.19722,0.345444,0.164954,0.020047,1.23455,6.74346,C39,21,31
2014,1058,2.63906,0,2.209229,0.465821,2.19722,0,0.333333,2.3979,0.194579,0.105904,-0.053047,0.327376,7.97396,C39,21,31
2015,1058,4.49981,3.09104,2.723627,0.455755,2.19722,0,0.333333,2.48491,0.156159,0.065659,-0.006591,0.190344,8.91736,C39,21,31
2016,1058,4.70953,3.3322,3.15993,0.538323,2.19722,0,0.333333,2.56495,0.196343,0.084806,0.038957,0.341971,9.76803,C39,21,31
2017,1058,4.17439,3.68888,3.673001,0.50729,2.19722,0,0.333333,2.63906,0.22714,0.090782,-0.024691,0.383752,9.1556,C39,21,31
2011,1059,1.94591,1.09861,1.428678,1.84076,1.94591,0,0.428571,2.19722,0.179282,0.042098,0.033158,0.114168,10.5112,C34,16,31
2012,1059,0,0,1.492591,1.97239,1.94591,0,0.428571,2.30259,0.210267,0.055167,0.064632,0.232717,10.5284,C34,16,31
2013,1059,1.94591,1.38629,1.161095,2.0498,1.94591,0,0.428571,2.3979,0.230704,0.055125,0.106012,0.130944,10.7013,C34,16,31
2014,1059,2.48491,0,1.185383,1.79369,1.94591,0,0.428571,2.48491,0.210067,0.06258,0.065229,0.364789,10.637,C34,16,31
2015,1059,2.3979,0.693147,1.844698,1.19105,1.94591,0,0.428571,2.56495,0.205873,0.084951,0.003415,0.147518,10.02,C34,16,31
2016,1059,3.93183,2.99573,1.911559,0.696175,1.94591,0,0.428571,2.63906,0.167614,0.129435,0.016237,0.222354,9.47251,C34,16,31
2017,1059,3.2581,1.09861,2.286706,0.832279,1.94591,0,0.428571,2.70805,0.132741,0.13514,0.029804,0.173221,9.48067,C34,16,31
2011,1060,2.99573,2.30259,1.070821,2.81211,2.07944,1,0.375,2.94444,0.214285,0.104476,0.050184,0.914439,9.23817,C36,18,21
2012,1060,3.3322,2.70805,1.763907,3.01451,2.07944,1,0.375,2.99573,0.277185,0.101119,0.094402,0.676562,9.4922,C36,18,21
2013,1060,2.56495,1.94591,1.952203,2.75098,2.07944,1,0.375,3.04452,0.432018,0.097992,0.076054,0.752311,9.57047,C36,18,21
2014,1060,3.2581,2.63906,2.001397,2.47199,2.07944,1,0.375,3.09104,0.476624,0.111149,0.081958,0.638819,9.61471,C36,18,21
2015,1060,3.04452,2.48491,2.311345,2.61392,2.07944,1,0.375,3.13549,0.507003,0.104879,0.113168,0.670915,9.75718,C36,18,21
2016,1060,3.46574,2.48491,2.587367,2.71084,2.07944,1,0.375,3.17805,0.548913,0.101105,0.151992,0.778083,10.0597,C36,18,21
2017,1060,3.61092,2.77259,2.483058,2.86278,1.94591,1,0.428571,3.21888,0.483427,0.088004,0.151733,0.856324,10.2955,C36,18,21
2011,1061,3.61092,1.38629,2.945386,2.46394,2.19722,0,0.333333,2.3979,0.029849,0.095497,0.064736,0.925896,8.78938,C40,22,45
2012,1061,3.55535,0.693147,3.063428,2.59998,2.07944,0,0.375,2.48491,0.065235,0.093846,0.091655,0.651799,9.14589,C40,22,45
2013,1061,2.56495,0.693147,2.941196,2.46948,2.19722,0,0.333333,2.56495,0.050975,0.098244,0.125229,0.970539,9.38863,C40,22,45
2014,1061,3.7612,1.09861,2.971505,2.4604,2.19722,0,0.333333,2.63906,0.193301,0.094079,0.113,0.522207,9.40567,C40,22,45
2015,1061,3.46574,0.693147,3.052659,1.66289,2.07944,0,0.375,2.70805,0.234279,0.131619,0.045452,0.465675,9.11151,C40,22,45
2016,1061,4.21951,2.70805,3.441117,1.96242,2.19722,0,0.333333,2.77259,0.139958,0.127647,0.067363,0.243364,9.44345,C40,22,45
2017,1061,4.54329,2.30259,3.347833,2.20794,2.19722,0,0.333333,2.83321,0.14958,0.139686,0.032219,1.80284,9.89738,C40,22,45
2011,1062,2.07944,0.693147,1.161982,1.86359,1.94591,1,0.571429,2.3979,0.196066,0.091869,-0.063212,1.17403,8.70368,C34,16,21
2012,1062,2.07944,1.09861,1.892822,0.659448,1.94591,1,0.571429,2.48491,0.238358,0.101439,0.009018,0.153397,7.46966,C34,16,21
2013,1062,2.77259,2.19722,1.826546,0.453019,1.94591,1,0.571429,2.56495,0.253855,0.115401,-0.041221,0.087144,7.22856,C34,16,21
2014,1062,1.94591,1.09861,2.001397,0.434617,1.94591,1,0.428571,2.63906,0.289467,0.123237,-0.020102,0.048627,6.55708,C34,16,21
2016,1062,3.61092,2.07944,2.384634,0.660187,1.94591,1,0.428571,2.77259,0.319771,0.119337,0.071677,0.157791,7.12664,C34,16,21
2017,1062,1.79176,1.09861,2.794323,0.599102,1.94591,1,0.428571,2.83321,0.269435,0.120077,0.034187,0.13809,7.9841,C34,16,21
2011,1063,1.60944,1.38629,0.9592493,2.23902,2.19722,1,0.333333,1.60944,0.152093,0.136301,0.016413,0.571122,8.5251,C26,8,21
2012,1063,0,0,1.629775,1.62486,2.19722,1,0.333333,1.79176,0.224514,0.139687,0.045419,0.529856,8.63806,C26,8,21
2013,1063,1.79176,1.79176,1.893312,1.27556,2.19722,1,0.333333,1.94591,0.206004,0.127994,0.01298,0.375595,8.49897,C26,8,21
2014,1063,2.30259,2.19722,2.152537,1.38896,2.19722,1,0.333333,2.07944,0.318274,0.149734,0.0645,0.200804,8.68913,C26,8,21
2015,1063,1.94591,1.94591,2.055933,1.45255,2.19722,1,0.333333,2.19722,0.499912,0.177864,0.044214,0.077934,8.88125,C26,8,21
2016,1063,3.58352,3.58352,2.240793,0.558534,2.19722,1,0.333333,2.30259,0.428181,0.209599,0.011137,0.158299,7.50742,C26,8,21
2017,1063,1.94591,1.94591,2.257066,1.05595,2.19722,1,0.333333,2.3979,0.288635,0.141627,0.089583,0.060401,8.95744,C26,8,21
2011,1064,2.19722,0,1.115211,1.988,2.19722,0,0.333333,2.77259,0.089653,0.070694,-0.026432,0.797518,9.12768,C34,16,45
2012,1064,2.48491,0.693147,1.062366,1.54743,2.19722,0,0.333333,2.83321,0.085776,0.083155,0.011045,0.0137,8.81812,C34,16,45
2013,1064,2.56495,0.693147,0.9214274,1.76015,2.19722,0,0.333333,2.89037,0.144962,0.07259,0.004574,0.454652,9.50551,C34,16,45
2014,1064,3.80666,1.60944,0.6998578,1.61689,2.19722,0,0.333333,2.94444,0.112409,0.070905,-0.074728,0.202718,9.76324,C34,16,45
2015,1064,3.58352,1.94591,1.650979,1.30679,2.19722,0,0.333333,2.99573,0.090668,0.074586,0.021833,0.329292,9.96756,C34,16,45
2016,1064,3.93183,2.48491,2.125001,0.340739,2.19722,0,0.333333,3.04452,0.096848,0.132246,0.035407,0.512796,7.6072,C34,16,45
2017,1064,3.49651,2.30259,2.155581,0.827296,2.19722,0,0.333333,3.09104,0.103807,0.1202,0.126499,0.091133,8.84574,C34,16,45
2012,1065,1.94591,1.60944,2.951182,0.247086,2.19722,0,0.333333,2.48491,0.030036,0.204419,-0.042575,1.39173,7.37643,I65,26,51
2013,1065,1.38629,1.38629,3.336639,-0.215795,2.19722,0,0.333333,2.56495,0.028977,0.266191,0.094316,1.79681,7.31429,I65,26,51
2014,1065,2.19722,1.94591,3.384438,0.364112,2.19722,0,0.333333,2.63906,0.024982,0.282755,0.016804,1.49832,7.51706,I65,26,51
2015,1065,1.09861,0.693147,3.697489,-1.4463,2.19722,0,0.333333,2.70805,0.022776,0.337101,-0.001955,1.95525,5.88957,I65,26,51
2016,1065,1.09861,0.693147,4.326076,-0.309014,2.19722,0,0.333333,2.77259,0.019765,0.27065,0.024968,1.46773,6.96776,I65,26,51
2011,1066,1.94591,0,2.014356,1.10259,1.94591,0,0.428571,2.19722,0.131581,0.075156,-0.07898,0.277476,8.52424,C38,20,21
2012,1066,2.3979,1.09861,2.368826,0.895346,1.94591,0,0.428571,2.30259,0.137865,0.069227,-0.070167,2.07799,8.93,C38,20,21
2013,1066,2.70805,1.94591,2.270197,0.587863,1.79176,0,0.5,2.3979,0.225336,0.10663,0.076773,1.77028,8.53025,C38,20,21
2014,1066,3.21888,2.30259,1.971084,0.639899,1.94591,0,0.428571,2.48491,0.230371,0.098091,-0.051247,0.699253,8.32734,C38,20,21
2015,1066,3.13549,1.94591,2.269654,1.33129,1.94591,0,0.428571,2.56495,0.22397,0.094775,0.028089,0.482365,9.26432,C38,20,21
2016,1066,3.3673,2.07944,2.573281,0.964642,1.94591,0,0.428571,2.63906,0.15093,0.09925,-0.006507,0.613512,9.43012,C38,20,21
2017,1066,3.55535,2.56495,3.024731,0.29127,1.94591,0,0.428571,2.70805,0.156035,0.089023,0.086354,0.978243,8.54618,C38,20,21
2011,1067,1.38629,1.38629,1.352824,2.25187,2.19722,1,0.333333,2.07944,0.107531,0.081157,0.067129,0.324685,9.54027,C27,9,41
2012,1067,1.38629,1.38629,1.179583,2.07747,2.19722,1,0.333333,2.19722,0.175069,0.076666,0.067891,0.192977,9.80114,C27,9,41
2013,1067,2.77259,2.63906,1.193529,2.21503,2.19722,1,0.333333,2.30259,0.272227,0.079404,0.120402,0.107943,10.0224,C27,9,41
2014,1067,4.15888,3.7612,1.316495,2.52782,2.19722,1,0.333333,2.3979,0.323718,0.108527,0.078981,0.227398,10.4212,C27,9,41
2015,1067,4.44265,4.39445,1.639381,3.69528,2.19722,0,0.333333,2.48491,0.266766,0.096115,0.108443,0.228266,11.0718,C27,9,41
2016,1067,4.15888,3.8712,2.20053,3.07942,2.19722,0,0.333333,2.56495,0.325541,0.076477,0.08954,0.644681,11.3649,C27,9,41
2017,1067,2.19722,2.19722,2.010236,2.38105,2.19722,0,0.333333,2.63906,0.307752,0.071043,0.12014,0.996531,10.9863,C27,9,41
2011,1068,0,0,0.7634962,1.46464,2.19722,1,0.333333,2.07944,0.154066,0.052773,0.036166,0.941503,8.80623,C13,1,41
2014,1068,1.60944,0.693147,0.9222662,-2.22463,1.60944,0,0.4,2.3979,0.219817,0.363035,0.084662,4.09493,6.23591,C13,1,41
2016,1068,0,0,1.057641,-2.22463,2.07944,0,0.375,2.56495,0.222084,0.375947,0.01145,3.57353,6.37667,C13,1,41
2017,1068,0,0,1.510972,0.406829,1.94591,0,0.428571,2.63906,0.115106,0.052877,-0.044523,0.077887,7.73501,C13,1,41
2011,1069,0.693147,0,2.281052,2.81986,1.94591,1,0.428571,2.3979,0.076988,0.261746,0.00841,2.74376,8.32872,C39,21,31
2012,1069,0,0,2.388471,2.74692,1.94591,1,0.428571,2.48491,0.110262,0.243319,0.003472,2.7904,8.56788,C39,21,31
2013,1069,2.48491,1.79176,2.622675,0.642131,1.94591,1,0.428571,2.56495,0.115914,0.375947,-0.004116,1.97665,7.44231,C39,21,31
2014,1069,2.3979,2.19722,2.8096,1.69007,1.94591,1,0.428571,2.63906,0.0869,0.306164,0.041212,2.19389,8.46564,C39,21,31
2015,1069,3.58352,3.21888,2.990966,1.41217,1.94591,1,0.428571,2.70805,0.074388,0.263185,-0.123107,3.94921,8.32523,C39,21,31
2016,1069,2.30259,1.38629,3.485479,0.919166,1.94591,1,0.428571,2.77259,0.068751,0.207619,0.099146,2.57669,8.39429,C39,21,31
2017,1069,2.89037,1.60944,3.738028,1.35914,1.94591,1,0.428571,2.83321,0.229178,0.182163,-0.095873,2.45166,8.46681,C39,21,31
2012,1070,1.60944,1.09861,2.667915,1.94576,1.94591,1,0.428571,2.3979,0.046379,0.193389,0.082366,1.02605,9.36377,I65,26,10
2013,1070,1.38629,0,3.074147,1.39089,1.94591,1,0.428571,2.48491,0.043447,0.23527,-0.009282,2.50522,9.35396,I65,26,10
2014,1070,1.38629,0.693147,3.015568,1.568,1.94591,1,0.428571,2.56495,0.034705,0.2184,0.161426,2.38031,9.73692,I65,26,10
2015,1070,2.07944,1.38629,3.485078,1.47507,1.94591,1,0.428571,2.63906,0.027614,0.218535,0.130665,2.32162,10.0903,I65,26,10
2016,1070,2.83321,2.70805,3.602047,1.35212,1.94591,0,0.428571,2.70805,0.076341,0.197514,0.082458,2.64247,10.3177,I65,26,10
2017,1070,2.70805,2.48491,3.884406,1.54736,1.94591,0,0.428571,2.77259,0.050552,0.195301,0.095794,1.83813,10.6319,I65,26,10
2011,1071,3.2581,1.79176,1.984328,2.37907,1.60944,0,0.4,2.30259,0.182307,0.115809,0.077585,0.266206,8.46546,C38,20,20
2012,1071,2.07944,1.09861,2.151239,2.07822,1.79176,0,0.333333,2.3979,0.16431,0.131265,0.064814,0.574581,8.7047,C38,20,20
2013,1071,3.3673,1.60944,2.099138,2.11168,1.79176,0,0.333333,2.48491,0.203628,0.109631,0.085399,0.54643,8.83715,C38,20,20
2014,1071,3.29584,1.60944,2.594038,1.99092,1.60944,0,0.4,2.56495,0.169729,0.103568,0.092296,0.242577,8.99737,C38,20,20
2015,1071,4.09434,3.17805,2.558388,1.64774,1.60944,0,0.4,2.63906,0.174323,0.145931,0.063412,0.263173,9.0691,C38,20,20
2016,1071,4.18965,3.13549,2.637441,1.32563,1.60944,0,0.4,2.70805,0.230618,0.150413,0.019165,0.401045,9.25714,C38,20,20
2017,1071,4.68213,3.43399,2.95123,0.385872,1.60944,0,0.4,2.77259,0.239246,0.205725,0.015219,0.366455,7.67906,C38,20,20
2011,1072,2.30259,1.09861,2.311713,1.94662,2.19722,1,0.333333,2.70805,0.050172,0.106463,0.048022,0.607297,9.17512,C35,17,51
2012,1072,3.4012,1.09861,2.440765,2.16769,2.19722,1,0.333333,2.77259,0.040924,0.117684,0.012382,0.976833,9.60084,C35,17,51
2013,1072,2.94444,1.38629,2.750474,2.82474,2.19722,1,0.333333,2.83321,0.028405,0.120043,-0.131251,1.50678,9.95625,C35,17,51
2014,1072,3.09104,1.60944,2.809855,3.27676,2.19722,1,0.333333,2.89037,0.019419,0.098831,-0.137731,0.894451,10.2037,C35,17,51
2015,1072,2.30259,1.94591,3.421455,2.24616,2.19722,1,0.333333,2.94444,0.039396,0.123501,-0.137731,0.888674,9.48356,C35,17,51
2016,1072,1.09861,1.09861,3.866115,1.84236,2.07944,1,0.375,2.99573,0.034119,0.138284,-0.089682,0.590099,9.45643,C35,17,51
2017,1072,1.94591,0.693147,4.321158,2.24912,2.07944,1,0.375,3.04452,0.038459,0.139699,-0.105768,1.01679,9.47785,C35,17,51
2011,1073,4.49981,3.85015,1.644228,2.35297,2.19722,1,0.333333,2.63906,0.034466,0.114995,-0.060009,0.971016,9.90813,C38,20,23
2012,1073,4.72739,4.04305,1.675516,0.827075,2.19722,1,0.333333,2.70805,0.065688,0.134708,-0.080914,1.10599,9.05865,C38,20,23
2013,1073,4.44265,3.73767,1.605434,1.04192,2.07944,1,0.375,2.77259,0.06929,0.076102,0.075272,0.777168,9.94692,C38,20,23
2014,1073,5.19296,4.56435,1.526307,1.34482,2.07944,1,0.375,2.83321,0.058443,0.073051,0.002118,0.764666,10.391,C38,20,23
2015,1073,5.0814,4.2485,1.833686,1.28313,1.94591,1,0.428571,2.89037,0.042117,0.06745,-0.048157,0.550847,10.8047,C38,20,23
2016,1073,5.20401,4.54329,2.019834,1.26618,2.07944,1,0.375,2.94444,0.065938,0.071623,0.074274,0.343893,11.1097,C38,20,23
2017,1073,5.45104,4.65396,2.159212,1.45499,2.07944,1,0.375,2.99573,0.107508,0.068748,0.052644,0.671854,11.6629,C38,20,23
2011,1074,1.60944,1.09861,1.74089,3.18908,1.94591,1,0.428571,2.07944,0.012401,0.109085,0.021189,2.58598,8.85083,I64,25,40
2013,1074,2.70805,1.38629,2.095552,3.05406,1.94591,1,0.428571,2.30259,0.13092,0.102467,0.002619,2.89226,9.30929,I65,26,40
2014,1074,3.91202,1.09861,1.865017,0.859989,1.79176,1,0.333333,2.3979,0.139721,0.207178,-0.061142,1.97256,8.01306,I65,26,40
2017,1074,3.49651,2.3979,2.937734,1.53339,2.19722,0,0.333333,2.63906,0.117098,0.168544,0.067523,1.08306,8.26841,I65,26,40
2011,1075,2.3979,1.60944,3.028534,2.32312,2.19722,1,0.333333,2.48491,0.077027,0.090134,0.055192,0.681104,8.75949,C35,17,43
2012,1075,1.38629,0,2.921636,1.92695,1.94591,1,0.428571,2.56495,0.072182,0.107485,-0.058782,0.758568,8.56464,C35,17,43
2013,1075,1.79176,0.693147,2.947558,0.918453,2.19722,0,0.333333,2.63906,0.063869,0.102392,-0.065477,0.118533,7.93504,C35,17,43
2014,1075,1.94591,0.693147,2.989682,1.00379,2.19722,0,0.333333,2.70805,0.057832,0.105491,0.045217,0.58215,8.12983,C35,17,43
2015,1075,2.89037,1.38629,3.132194,0.814085,2.19722,0,0.333333,2.77259,0.054548,0.125452,-0.004478,0.605051,7.89147,C35,17,43
2016,1075,3.55535,2.30259,3.129896,0.779113,2.19722,1,0.333333,2.83321,0.230498,0.153266,0.036356,0.532152,7.35132,C35,17,43
2017,1075,4.20469,3.21888,3.223681,1.07894,2.19722,1,0.333333,2.89037,0.062601,0.112861,0.00754,0.375578,8.9462,C35,17,43
2011,1076,1.60944,1.60944,3.012776,1.59795,2.07944,0,0.375,2.3979,0.012401,0.170412,-0.027438,0.201472,8.44888,I64,25,51
2012,1076,1.60944,1.60944,3.105033,1.49101,2.07944,0,0.375,2.48491,0.012401,0.223157,0.02834,0.277744,8.34025,I65,26,51
2013,1076,1.38629,1.38629,3.206978,0.146674,2.07944,0,0.375,2.56495,0.129316,0.21769,-0.058675,0.32929,6.35289,I65,26,51
2011,1077,0,0,2.900174,2.16006,2.19722,0,0.333333,2.07944,0.072671,0.063594,-0.040736,0.143525,8.67067,C35,17,43
2012,1077,3.43399,2.07944,2.710208,1.57021,2.19722,0,0.333333,2.19722,0.175758,0.106932,-0.137731,1.1115,8.20022,C35,17,43
2013,1077,4.09434,2.77259,2.798388,1.53682,2.19722,0,0.333333,2.30259,0.208552,0.121288,-0.024455,0.324904,7.59808,C35,17,43
2014,1077,3.04452,1.79176,2.939097,1.77395,2.19722,0,0.333333,2.3979,0.095013,0.098882,-0.010935,0.290498,8.61536,C35,17,43
2015,1077,3.98898,2.70805,2.973667,0.935904,1.94591,0,0.428571,2.48491,0.077841,0.064416,-0.009224,0.169115,9.3783,C35,17,43
2016,1077,4.17439,3.13549,3.129896,0.897553,1.94591,0,0.428571,2.56495,0.074615,0.080766,-0.019634,0.125797,9.56092,C35,17,43
2017,1077,3.46574,2.19722,3.213521,0.734556,1.60944,1,0.571429,2.63906,0.110535,0.077357,0.007075,0.575625,9.23214,C35,17,43
2011,1078,2.89037,1.79176,2.668113,1.29289,1.94591,0,0.428571,2.56495,0.073228,0.089833,0.034705,0.63451,8.32596,C39,21,21
2012,1078,0.693147,0,2.852618,0.448413,1.94591,0,0.428571,2.63906,0.161985,0.108293,0.003432,0.761412,7.68893,C38,20,21
2013,1078,1.38629,0.693147,3.080764,0.439209,1.94591,0,0.428571,2.70805,0.157945,0.076066,0.025019,0.331947,7.63235,C38,20,21
2014,1078,2.30259,1.38629,3.39499,0.44513,1.94591,0,0.428571,2.77259,0.09105,0.071944,0.040555,0.280214,7.98811,C38,20,21
2015,1078,1.60944,0,3.501118,0.753472,1.94591,0,0.428571,2.83321,0.24718,0.077372,-0.01376,0.15957,8.16226,C38,20,21
2016,1078,1.60944,1.38629,3.842392,1.30411,2.19722,1,0.333333,2.89037,0.139412,0.089684,0.016074,0.233283,9.37666,C38,20,21
2017,1078,3.09104,2.3979,3.837083,1.09328,2.19722,1,0.333333,2.94444,0.112483,0.097,-0.009216,0.646344,9.26876,C38,20,21
2011,1079,2.83321,1.09861,1.740664,2.46008,1.94591,0,0.428571,3.17805,0.119344,0.077295,0.079838,0.606993,8.69403,C35,17,51
2012,1079,2.3979,1.60944,1.814384,2.15723,1.94591,0,0.428571,3.21888,0.125375,0.084001,0.012023,1.47901,8.72772,C35,17,51
2013,1079,2.70805,1.09861,2.049062,2.09606,1.94591,0,0.428571,3.2581,0.168607,0.106376,-0.047651,1.41077,8.79308,C35,17,51
2014,1079,3.46574,1.79176,2.495551,2.09055,1.94591,0,0.428571,3.29584,0.164043,0.121076,0.067684,0.685587,8.85937,C35,17,51
